202092,4031,1
50955,1490,1
60302,11575,3
47887,306475,58
206608,9886,4
44702,311812,45
42912,117873,16
197921,9380,1
60838,9091,2
33831,9108,5
57393,19672,12
38968,3174,1
28730,21393,8
59451,32161,4
48832,536719,153
205579,1907,1
35656,14263,2
9038,506266,92
8376,3532861,810
35282,3907,1
60849,1455,2
206553,11288,3
200666,8848,1
203357,7354,2
21088,7716,2
8934,118343,30
12524,5745,1
50670,25718,23
51958,17700,2
8697,77987,21
201982,2495,1
